*r,rtscbin,sc_cat,value
p17063,bin3,cost,2000
p17063,bin3,cap,20000
p17085,bin1,cost,65
p17085,bin1,cap,1000
p17085,bin2,cost,200
p17085,bin2,cap,2000
p17085,bin3,cost,2000
p17085,bin3,cap,20000
p17089,bin1,cost,65
p17089,bin1,cap,1000
p17089,bin2,cost,200
p17089,bin2,cap,2000
p17089,bin3,cost,2000
p17089,bin3,cap,20000
p17091,bin1,cost,65
p17091,bin1,cap,1000
p17091,bin2,cost,200
p17091,bin2,cap,2000
p17091,bin3,cost,2000
p17091,bin3,cap,20000
p17093,bin1,cost,65
p17093,bin1,cap,1000
p17093,bin2,cost,200
p17093,bin2,cap,2000
p17093,bin3,cost,2000
p17093,bin3,cap,20000
p17097,bin1,cost,65
p17097,bin1,cap,1000
p17097,bin2,cost,200
p17097,bin2,cap,2000
p17097,bin3,cost,2000
p17097,bin3,cap,20000
p17099,bin1,cost,65
p17099,bin1,cap,1000
p17099,bin2,cost,200
p17099,bin2,cap,2000
p17099,bin3,cost,2000
p17099,bin3,cap,20000
p17103,bin1,cost,65
p17103,bin1,cap,1000
p17103,bin2,cost,200
p17103,bin2,cap,2000
p17103,bin3,cost,2000
p17103,bin3,cap,20000
p17105,bin1,cost,65
p17105,bin1,cap,1000
p17105,bin2,cost,200
p17105,bin2,cap,2000
p17105,bin3,cost,2000
p17105,bin3,cap,20000
p17111,bin1,cost,65
p17111,bin1,cap,1000
p17111,bin2,cost,200
p17111,bin2,cap,2000
p17111,bin3,cost,2000
p17111,bin3,cap,20000
p17141,bin1,cost,65
p17141,bin1,cap,1000
p17141,bin2,cost,200
p17141,bin2,cap,2000
p17141,bin3,cost,2000
p17141,bin3,cap,20000
p17177,bin1,cost,65
p17177,bin1,cap,1000
p17177,bin2,cost,200
p17177,bin2,cap,2000
p17177,bin3,cost,2000
p17177,bin3,cap,20000
p17195,bin1,cost,65
p17195,bin1,cap,1000
p17195,bin2,cost,200
p17195,bin2,cap,2000
p17195,bin3,cost,2000
p17195,bin3,cap,20000
p17197,bin1,cost,65
p17197,bin1,cap,1000
p17197,bin2,cost,200
p17197,bin2,cap,2000
p17197,bin3,cost,2000
p17197,bin3,cap,20000
p17201,bin1,cost,65
p17201,bin1,cap,1000
p17201,bin2,cost,200
p17201,bin2,cap,2000
p17201,bin3,cost,2000
p17201,bin3,cap,20000
p17001,bin1,cost,65
p17001,bin1,cap,1000
p17001,bin2,cost,200
p17001,bin2,cap,2000
p17001,bin3,cost,2000
p17001,bin3,cap,20000
p17003,bin1,cost,65
p17003,bin1,cap,1000
p17003,bin2,cost,200
p17003,bin2,cap,2000
p17003,bin3,cost,2000
p17003,bin3,cap,20000
p17005,bin1,cost,65
p17005,bin1,cap,1000
p17005,bin2,cost,200
p17005,bin2,cap,2000
p17005,bin3,cost,2000
p17005,bin3,cap,20000
p17009,bin1,cost,65
p17009,bin1,cap,1000
p17009,bin2,cost,200
p17009,bin2,cap,2000
p17009,bin3,cost,2000
p17009,bin3,cap,20000
p17011,bin1,cost,65
p17011,bin1,cap,1000
p17011,bin2,cost,200
p17011,bin2,cap,2000
p17011,bin3,cost,2000
p17011,bin3,cap,20000
p17013,bin1,cost,65
p17013,bin1,cap,1000
p17013,bin2,cost,200
p17013,bin2,cap,2000
p17013,bin3,cost,2000
p17013,bin3,cap,20000
p17017,bin1,cost,65
p17017,bin1,cap,1000
p17017,bin2,cost,200
p17017,bin2,cap,2000
p17017,bin3,cost,2000
p17017,bin3,cap,20000
p17027,bin1,cost,65
p17027,bin1,cap,1000
p17027,bin2,cost,200
p17027,bin2,cap,2000
p17027,bin3,cost,2000
p17027,bin3,cap,20000
p17051,bin1,cost,65
p17051,bin1,cap,1000
p17051,bin2,cost,200
p17051,bin2,cap,2000
p17051,bin3,cost,2000
p17051,bin3,cap,20000
p17055,bin1,cost,65
p17055,bin1,cap,1000
p17055,bin2,cost,200
p17055,bin2,cap,2000
p17055,bin3,cost,2000
p17055,bin3,cap,20000
p17057,bin1,cost,65
p17057,bin1,cap,1000
p17057,bin2,cost,200
p17057,bin2,cap,2000
p17057,bin3,cost,2000
p17057,bin3,cap,20000
p17059,bin1,cost,65
p17059,bin1,cap,1000
p17059,bin2,cost,200
p17059,bin2,cap,2000
p17059,bin3,cost,2000
p17059,bin3,cap,20000
p17061,bin1,cost,65
p17061,bin1,cap,1000
p17061,bin2,cost,200
p17061,bin2,cap,2000
p17061,bin3,cost,2000
p17061,bin3,cap,20000
p17065,bin1,cost,65
p17065,bin1,cap,1000
p17065,bin2,cost,200
p17065,bin2,cap,2000
p17065,bin3,cost,2000
p17065,bin3,cap,20000
p17067,bin1,cost,65
p17067,bin1,cap,1000
p17067,bin2,cost,200
p17067,bin2,cap,2000
p17067,bin3,cost,2000
p17067,bin3,cap,20000
p17069,bin1,cost,65
p17069,bin1,cap,1000
p17069,bin2,cost,200
p17069,bin2,cap,2000
p17069,bin3,cost,2000
p17069,bin3,cap,20000
p17071,bin1,cost,65
p17071,bin1,cap,1000
p17071,bin2,cost,200
p17071,bin2,cap,2000
p17071,bin3,cost,2000
p17071,bin3,cap,20000
p17073,bin1,cost,65
p17073,bin1,cap,1000
p17073,bin2,cost,200
p17073,bin2,cap,2000
p17073,bin3,cost,2000
p17073,bin3,cap,20000
p17077,bin1,cost,65
p17077,bin1,cap,1000
p17077,bin2,cost,200
p17077,bin2,cap,2000
p17077,bin3,cost,2000
p17077,bin3,cap,20000
p17081,bin1,cost,65
p17081,bin1,cap,1000
p17081,bin2,cost,200
p17081,bin2,cap,2000
p17081,bin3,cost,2000
p17081,bin3,cap,20000
p17083,bin1,cost,65
p17083,bin1,cap,1000
p17083,bin2,cost,200
p17083,bin2,cap,2000
p17083,bin3,cost,2000
p17083,bin3,cap,20000
p17087,bin1,cost,65
p17087,bin1,cap,1000
p17087,bin2,cost,200
p17087,bin2,cap,2000
p17087,bin3,cost,2000
p17087,bin3,cap,20000
p17095,bin1,cost,65
p17095,bin1,cap,1000
p17095,bin2,cost,200
p17095,bin2,cap,2000
p17095,bin3,cost,2000
p17095,bin3,cap,20000
p17109,bin1,cost,65
p17109,bin1,cap,1000
p17109,bin2,cost,200
p17109,bin2,cap,2000
p17109,bin3,cost,2000
p17109,bin3,cap,20000
p17117,bin1,cost,65
p17117,bin1,cap,1000
p17117,bin2,cost,200
p17117,bin2,cap,2000
p17117,bin3,cost,2000
p17117,bin3,cap,20000
p17119,bin1,cost,65
p17119,bin1,cap,1000
p17119,bin2,cost,200
p17119,bin2,cap,2000
p17119,bin3,cost,2000
p17119,bin3,cap,20000
p17121,bin1,cost,65
p17121,bin1,cap,1000
p17121,bin2,cost,200
p17121,bin2,cap,2000
p17121,bin3,cost,2000
p17121,bin3,cap,20000
p17125,bin1,cost,65
p17125,bin1,cap,1000
p17125,bin2,cost,200
p17125,bin2,cap,2000
p17125,bin3,cost,2000
p17125,bin3,cap,20000
p17127,bin1,cost,65
p17127,bin1,cap,1000
p17127,bin2,cost,200
p17127,bin2,cap,2000
p17127,bin3,cost,2000
p17127,bin3,cap,20000
p17129,bin1,cost,65
p17129,bin1,cap,1000
p17129,bin2,cost,200
p17129,bin2,cap,2000
p17129,bin3,cost,2000
p17129,bin3,cap,20000
p17131,bin1,cost,65
p17131,bin1,cap,1000
p17131,bin2,cost,200
p17131,bin2,cap,2000
p17131,bin3,cost,2000
p17131,bin3,cap,20000
p17133,bin1,cost,65
p17133,bin1,cap,1000
p17133,bin2,cost,200
p17133,bin2,cap,2000
p17133,bin3,cost,2000
p17133,bin3,cap,20000
p17135,bin1,cost,65
p17135,bin1,cap,1000
p17135,bin2,cost,200
p17135,bin2,cap,2000
p17135,bin3,cost,2000
p17135,bin3,cap,20000
p17137,bin1,cost,65
p17137,bin1,cap,1000
p17137,bin2,cost,200
p17137,bin2,cap,2000
p17137,bin3,cost,2000
p17137,bin3,cap,20000
p17145,bin1,cost,65
p17145,bin1,cap,1000
p17145,bin2,cost,200
p17145,bin2,cap,2000
p17145,bin3,cost,2000
p17145,bin3,cap,20000
p17149,bin1,cost,65
p17149,bin1,cap,1000
p17149,bin2,cost,200
p17149,bin2,cap,2000
p17149,bin3,cost,2000
p17149,bin3,cap,20000
p17151,bin1,cost,65
p17151,bin1,cap,1000
p17151,bin2,cost,200
p17151,bin2,cap,2000
p17151,bin3,cost,2000
p17151,bin3,cap,20000
p17153,bin1,cost,65
p17153,bin1,cap,1000
p17153,bin2,cost,200
p17153,bin2,cap,2000
p17153,bin3,cost,2000
p17153,bin3,cap,20000
p17155,bin1,cost,65
p17155,bin1,cap,1000
p17155,bin2,cost,200
p17155,bin2,cap,2000
p17155,bin3,cost,2000
p17155,bin3,cap,20000
p17157,bin1,cost,65
p17157,bin1,cap,1000
p17157,bin2,cost,200
p17157,bin2,cap,2000
p17157,bin3,cost,2000
p17157,bin3,cap,20000
p17161,bin1,cost,65
p17161,bin1,cap,1000
p17161,bin2,cost,200
p17161,bin2,cap,2000
p17161,bin3,cost,2000
p17161,bin3,cap,20000
p17163,bin1,cost,65
p17163,bin1,cap,1000
p17163,bin2,cost,200
p17163,bin2,cap,2000
p17163,bin3,cost,2000
p17163,bin3,cap,20000
p17165,bin1,cost,65
p17165,bin1,cap,1000
p17165,bin2,cost,200
p17165,bin2,cap,2000
p17165,bin3,cost,2000
p17165,bin3,cap,20000
p17169,bin1,cost,65
p17169,bin1,cap,1000
p17169,bin2,cost,200
p17169,bin2,cap,2000
p17169,bin3,cost,2000
p17169,bin3,cap,20000
p17171,bin1,cost,65
p17171,bin1,cap,1000
p17171,bin2,cost,200
p17171,bin2,cap,2000
p17171,bin3,cost,2000
p17171,bin3,cap,20000
p17175,bin1,cost,65
p17175,bin1,cap,1000
p17175,bin2,cost,200
p17175,bin2,cap,2000
p17175,bin3,cost,2000
p17175,bin3,cap,20000
p17181,bin1,cost,65
p17181,bin1,cap,1000
p17181,bin2,cost,200
p17181,bin2,cap,2000
p17181,bin3,cost,2000
p17181,bin3,cap,20000
p17187,bin1,cost,65
p17187,bin1,cap,1000
p17187,bin2,cost,200
p17187,bin2,cap,2000
p17187,bin3,cost,2000
p17187,bin3,cap,20000
p17189,bin1,cost,65
p17189,bin1,cap,1000
p17189,bin2,cost,200
p17189,bin2,cap,2000
p17189,bin3,cost,2000
p17189,bin3,cap,20000
p17191,bin1,cost,65
p17191,bin1,cap,1000
p17191,bin2,cost,200
p17191,bin2,cap,2000
p17191,bin3,cost,2000
p17191,bin3,cap,20000
p17193,bin1,cost,65
p17193,bin1,cap,1000
p17193,bin2,cost,200
p17193,bin2,cap,2000
p17193,bin3,cost,2000
p17193,bin3,cap,20000
p17199,bin1,cost,65
p17199,bin1,cap,1000
p17199,bin2,cost,200
p17199,bin2,cap,2000
p17199,bin3,cost,2000
p17199,bin3,cap,20000
p17107,bin1,cost,65
p17107,bin1,cap,1000
p17107,bin2,cost,200
p17107,bin2,cap,2000
p17107,bin3,cost,2000
p17107,bin3,cap,20000
p17123,bin1,cost,65
p17123,bin1,cap,1000
p17123,bin2,cost,200
p17123,bin2,cap,2000
p17123,bin3,cost,2000
p17123,bin3,cap,20000
p17143,bin1,cost,65
p17143,bin1,cap,1000
p17143,bin2,cost,200
p17143,bin2,cap,2000
p17143,bin3,cost,2000
p17143,bin3,cap,20000
p17167,bin1,cost,65
p17167,bin1,cap,1000
p17167,bin2,cost,200
p17167,bin2,cap,2000
p17167,bin3,cost,2000
p17167,bin3,cap,20000
p17179,bin1,cost,65
p17179,bin1,cap,1000
p17179,bin2,cost,200
p17179,bin2,cap,2000
p17179,bin3,cost,2000
p17179,bin3,cap,20000
p17203,bin1,cost,65
p17203,bin1,cap,1000
p17203,bin2,cost,200
p17203,bin2,cap,2000
p17203,bin3,cost,2000
p17203,bin3,cap,20000
p17019,bin1,cost,65
p17019,bin1,cap,1000
p17019,bin2,cost,200
p17019,bin2,cap,2000
p17019,bin3,cost,2000
p17019,bin3,cap,20000
p17021,bin1,cost,65
p17021,bin1,cap,1000
p17021,bin2,cost,200
p17021,bin2,cap,2000
p17021,bin3,cost,2000
p17021,bin3,cap,20000
p17023,bin1,cost,65
p17023,bin1,cap,1000
p17023,bin2,cost,200
p17023,bin2,cap,2000
p17023,bin3,cost,2000
p17023,bin3,cap,20000
p17025,bin1,cost,65
p17025,bin1,cap,1000
p17025,bin2,cost,200
p17025,bin2,cap,2000
p17025,bin3,cost,2000
p17025,bin3,cap,20000
p17029,bin1,cost,65
p17029,bin1,cap,1000
p17029,bin2,cost,200
p17029,bin2,cap,2000
p17029,bin3,cost,2000
p17029,bin3,cap,20000
p17033,bin1,cost,65
p17033,bin1,cap,1000
p17033,bin2,cost,200
p17033,bin2,cap,2000
p17033,bin3,cost,2000
p17033,bin3,cap,20000
p17035,bin1,cost,65
p17035,bin1,cap,1000
p17035,bin2,cost,200
p17035,bin2,cap,2000
p17035,bin3,cost,2000
p17035,bin3,cap,20000
p17039,bin1,cost,65
p17039,bin1,cap,1000
p17039,bin2,cost,200
p17039,bin2,cap,2000
p17039,bin3,cost,2000
p17039,bin3,cap,20000
p17041,bin1,cost,65
p17041,bin1,cap,1000
p17041,bin2,cost,200
p17041,bin2,cap,2000
p17041,bin3,cost,2000
p17041,bin3,cap,20000
p17045,bin1,cost,65
p17045,bin1,cap,1000
p17045,bin2,cost,200
p17045,bin2,cap,2000
p17045,bin3,cost,2000
p17045,bin3,cap,20000
p17047,bin1,cost,65
p17047,bin1,cap,1000
p17047,bin2,cost,200
p17047,bin2,cap,2000
p17047,bin3,cost,2000
p17047,bin3,cap,20000
p17049,bin1,cost,65
p17049,bin1,cap,1000
p17049,bin2,cost,200
p17049,bin2,cap,2000
p17049,bin3,cost,2000
p17049,bin3,cap,20000
p17053,bin1,cost,65
p17053,bin1,cap,1000
p17053,bin2,cost,200
p17053,bin2,cap,2000
p17053,bin3,cost,2000
p17053,bin3,cap,20000
p17075,bin1,cost,65
p17075,bin1,cap,1000
p17075,bin2,cost,200
p17075,bin2,cap,2000
p17075,bin3,cost,2000
p17075,bin3,cap,20000
p17079,bin1,cost,65
p17079,bin1,cap,1000
p17079,bin2,cost,200
p17079,bin2,cap,2000
p17079,bin3,cost,2000
p17079,bin3,cap,20000
p17101,bin1,cost,65
p17101,bin1,cap,1000
p17101,bin2,cost,200
p17101,bin2,cap,2000
p17101,bin3,cost,2000
p17101,bin3,cap,20000
p17113,bin1,cost,65
p17113,bin1,cap,1000
p17113,bin2,cost,200
p17113,bin2,cap,2000
p17113,bin3,cost,2000
p17113,bin3,cap,20000
p17115,bin1,cost,65
p17115,bin1,cap,1000
p17115,bin2,cost,200
p17115,bin2,cap,2000
p17115,bin3,cost,2000
p17115,bin3,cap,20000
p17139,bin1,cost,65
p17139,bin1,cap,1000
p17139,bin2,cost,200
p17139,bin2,cap,2000
p17139,bin3,cost,2000
p17139,bin3,cap,20000
p17147,bin1,cost,65
p17147,bin1,cap,1000
p17147,bin2,cost,200
p17147,bin2,cap,2000
p17147,bin3,cost,2000
p17147,bin3,cap,20000
p17159,bin1,cost,65
p17159,bin1,cap,1000
p17159,bin2,cost,200
p17159,bin2,cap,2000
p17159,bin3,cost,2000
p17159,bin3,cap,20000
p17173,bin1,cost,65
p17173,bin1,cap,1000
p17173,bin2,cost,200
p17173,bin2,cap,2000
p17173,bin3,cost,2000
p17173,bin3,cap,20000
p17183,bin1,cost,65
p17183,bin1,cap,1000
p17183,bin2,cost,200
p17183,bin2,cap,2000
p17183,bin3,cost,2000
p17183,bin3,cap,20000
p17185,bin1,cost,65
p17185,bin1,cap,1000
p17185,bin2,cost,200
p17185,bin2,cap,2000
p17185,bin3,cost,2000
p17185,bin3,cap,20000
p29023,bin1,cost,65
p29023,bin1,cap,1000
p29023,bin2,cost,200
p29023,bin2,cap,2000
p29023,bin3,cost,2000
p29023,bin3,cap,20000
p29029,bin1,cost,65
p29029,bin1,cap,1000
p29029,bin2,cost,200
p29029,bin2,cap,2000
p29029,bin3,cost,2000
p29029,bin3,cap,20000
p29035,bin1,cost,65
p29035,bin1,cap,1000
p29035,bin2,cost,200
p29035,bin2,cap,2000
p29035,bin3,cost,2000
p29035,bin3,cap,20000
p29059,bin1,cost,65
p29059,bin1,cap,1000
p29059,bin2,cost,200
p29059,bin2,cap,2000
p29059,bin3,cost,2000
p29059,bin3,cap,20000
p29065,bin1,cost,65
p29065,bin1,cap,1000
p29065,bin2,cost,200
p29065,bin2,cap,2000
p29065,bin3,cost,2000
p29065,bin3,cap,20000
p29069,bin1,cost,65
p29069,bin1,cap,1000
p29069,bin2,cost,200
p29069,bin2,cap,2000
p29069,bin3,cost,2000
p29069,bin3,cap,20000
p29091,bin1,cost,65
p29091,bin1,cap,1000
p29091,bin2,cost,200
p29091,bin2,cap,2000
p29091,bin3,cost,2000
p29091,bin3,cap,20000
p29105,bin1,cost,65
p29105,bin1,cap,1000
p29105,bin2,cost,200
p29105,bin2,cap,2000
p29105,bin3,cost,2000
p29105,bin3,cap,20000
p29143,bin1,cost,65
p29143,bin1,cap,1000
p29143,bin2,cost,200
p29143,bin2,cap,2000
p29143,bin3,cost,2000
p29143,bin3,cap,20000
p29149,bin1,cost,65
p29149,bin1,cap,1000
p29149,bin2,cost,200
p29149,bin2,cap,2000
p29149,bin3,cost,2000
p29149,bin3,cap,20000
p29155,bin1,cost,65
p29155,bin1,cap,1000
p29155,bin2,cost,200
p29155,bin2,cap,2000
p29155,bin3,cost,2000
p29155,bin3,cap,20000
p29181,bin1,cost,65
p29181,bin1,cap,1000
p29181,bin2,cost,200
p29181,bin2,cap,2000
p29181,bin3,cost,2000
p29181,bin3,cap,20000
p29203,bin1,cost,65
p29203,bin1,cap,1000
p29203,bin2,cost,200
p29203,bin2,cap,2000
p29203,bin3,cost,2000
p29203,bin3,cap,20000
p29207,bin1,cost,65
p29207,bin1,cap,1000
p29207,bin2,cost,200
p29207,bin2,cap,2000
p29207,bin3,cost,2000
p29207,bin3,cap,20000
p29215,bin1,cost,65
p29215,bin1,cap,1000
p29215,bin2,cost,200
p29215,bin2,cap,2000
p29215,bin3,cost,2000
p29215,bin3,cap,20000
p29223,bin1,cost,65
p29223,bin1,cap,1000
p29223,bin2,cost,200
p29223,bin2,cap,2000
p29223,bin3,cost,2000
p29223,bin3,cap,20000
p29229,bin1,cost,65
p29229,bin1,cap,1000
p29229,bin2,cost,200
p29229,bin2,cap,2000
p29229,bin3,cost,2000
p29229,bin3,cap,20000
p05001,bin1,cost,65
p05001,bin1,cap,1000
p05001,bin2,cost,200
p05001,bin2,cap,2000
p05001,bin3,cost,2000
p05001,bin3,cap,20000
p05003,bin1,cost,65
p05003,bin1,cap,1000
p05003,bin2,cost,200
p05003,bin2,cap,2000
p05003,bin3,cost,2000
p05003,bin3,cap,20000
p05005,bin1,cost,65
p05005,bin1,cap,1000
p05005,bin2,cost,200
p05005,bin2,cap,2000
p05005,bin3,cost,2000
p05005,bin3,cap,20000
p05011,bin1,cost,65
p05011,bin1,cap,1000
p05011,bin2,cost,200
p05011,bin2,cap,2000
p05011,bin3,cost,2000
p05011,bin3,cap,20000
p05013,bin1,cost,65
p05013,bin1,cap,1000
p05013,bin2,cost,200
p05013,bin2,cap,2000
p05013,bin3,cost,2000
p05013,bin3,cap,20000
p05017,bin1,cost,65
p05017,bin1,cap,1000
p05017,bin2,cost,200
p05017,bin2,cap,2000
p05017,bin3,cost,2000
p05017,bin3,cap,20000
p05019,bin1,cost,65
p05019,bin1,cap,1000
p05019,bin2,cost,200
p05019,bin2,cap,2000
p05019,bin3,cost,2000
p05019,bin3,cap,20000
p05021,bin1,cost,65
p05021,bin1,cap,1000
p05021,bin2,cost,200
p05021,bin2,cap,2000
p05021,bin3,cost,2000
p05021,bin3,cap,20000
p05025,bin1,cost,65
p05025,bin1,cap,1000
p05025,bin2,cost,200
p05025,bin2,cap,2000
p05025,bin3,cost,2000
p05025,bin3,cap,20000
p05027,bin1,cost,65
p05027,bin1,cap,1000
p05027,bin2,cost,200
p05027,bin2,cap,2000
p05027,bin3,cost,2000
p05027,bin3,cap,20000
p05029,bin1,cost,65
p05029,bin1,cap,1000
p05029,bin2,cost,200
p05029,bin2,cap,2000
p05029,bin3,cost,2000
p05029,bin3,cap,20000
p05031,bin1,cost,65
p05031,bin1,cap,1000
p05031,bin2,cost,200
p05031,bin2,cap,2000
p05031,bin3,cost,2000
p05031,bin3,cap,20000
p05035,bin1,cost,65
p05035,bin1,cap,1000
p05035,bin2,cost,200
p05035,bin2,cap,2000
p05035,bin3,cost,2000
p05035,bin3,cap,20000
p05037,bin1,cost,65
p05037,bin1,cap,1000
p05037,bin2,cost,200
p05037,bin2,cap,2000
p05037,bin3,cost,2000
p05037,bin3,cap,20000
p05039,bin1,cost,65
p05039,bin1,cap,1000
p05039,bin2,cost,200
p05039,bin2,cap,2000
p05039,bin3,cost,2000
p05039,bin3,cap,20000
p05041,bin1,cost,65
p05041,bin1,cap,1000
p05041,bin2,cost,200
p05041,bin2,cap,2000
p05041,bin3,cost,2000
p05041,bin3,cap,20000
p05043,bin1,cost,65
p05043,bin1,cap,1000
p05043,bin2,cost,200
p05043,bin2,cap,2000
p05043,bin3,cost,2000
p05043,bin3,cap,20000
p05045,bin1,cost,65
p05045,bin1,cap,1000
p05045,bin2,cost,200
p05045,bin2,cap,2000
p05045,bin3,cost,2000
p05045,bin3,cap,20000
p05049,bin1,cost,65
p05049,bin1,cap,1000
p05049,bin2,cost,200
p05049,bin2,cap,2000
p05049,bin3,cost,2000
p05049,bin3,cap,20000
p05051,bin1,cost,65
p05051,bin1,cap,1000
p05051,bin2,cost,200
p05051,bin2,cap,2000
p05051,bin3,cost,2000
p05051,bin3,cap,20000
p05053,bin1,cost,65
p05053,bin1,cap,1000
p05053,bin2,cost,200
p05053,bin2,cap,2000
p05053,bin3,cost,2000
p05053,bin3,cap,20000
p05055,bin1,cost,65
p05055,bin1,cap,1000
p05055,bin2,cost,200
p05055,bin2,cap,2000
p05055,bin3,cost,2000
p05055,bin3,cap,20000
p05057,bin1,cost,65
p05057,bin1,cap,1000
p05057,bin2,cost,200
p05057,bin2,cap,2000
p05057,bin3,cost,2000
p05057,bin3,cap,20000
p05059,bin1,cost,65
p05059,bin1,cap,1000
p05059,bin2,cost,200
p05059,bin2,cap,2000
p05059,bin3,cost,2000
p05059,bin3,cap,20000
p05063,bin1,cost,65
p05063,bin1,cap,1000
p05063,bin2,cost,200
p05063,bin2,cap,2000
p05063,bin3,cost,2000
p05063,bin3,cap,20000
p05065,bin1,cost,65
p05065,bin1,cap,1000
p05065,bin2,cost,200
p05065,bin2,cap,2000
p05065,bin3,cost,2000
p05065,bin3,cap,20000
p05067,bin1,cost,65
p05067,bin1,cap,1000
p05067,bin2,cost,200
p05067,bin2,cap,2000
p05067,bin3,cost,2000
p05067,bin3,cap,20000
p05069,bin1,cost,65
p05069,bin1,cap,1000
p05069,bin2,cost,200
p05069,bin2,cap,2000
p05069,bin3,cost,2000
p05069,bin3,cap,20000
p05073,bin1,cost,65
p05073,bin1,cap,1000
p05073,bin2,cost,200
p05073,bin2,cap,2000
p05073,bin3,cost,2000
p05073,bin3,cap,20000
p05075,bin1,cost,65
p05075,bin1,cap,1000
p05075,bin2,cost,200
p05075,bin2,cap,2000
p05075,bin3,cost,2000
p05075,bin3,cap,20000
p05077,bin1,cost,65
p05077,bin1,cap,1000
p05077,bin2,cost,200
p05077,bin2,cap,2000
p05077,bin3,cost,2000
p05077,bin3,cap,20000
p05079,bin1,cost,65
p05079,bin1,cap,1000
p05079,bin2,cost,200
p05079,bin2,cap,2000
p05079,bin3,cost,2000
p05079,bin3,cap,20000
p05081,bin1,cost,65
p05081,bin1,cap,1000
p05081,bin2,cost,200
p05081,bin2,cap,2000
p05081,bin3,cost,2000
p05081,bin3,cap,20000
p05085,bin1,cost,65
p05085,bin1,cap,1000
p05085,bin2,cost,200
p05085,bin2,cap,2000
p05085,bin3,cost,2000
p05085,bin3,cap,20000
p05091,bin1,cost,65
p05091,bin1,cap,1000
p05091,bin2,cost,200
p05091,bin2,cap,2000
p05091,bin3,cost,2000
p05091,bin3,cap,20000
p05093,bin1,cost,65
p05093,bin1,cap,1000
p05093,bin2,cost,200
p05093,bin2,cap,2000
p05093,bin3,cost,2000
p05093,bin3,cap,20000
p05095,bin1,cost,65
p05095,bin1,cap,1000
p05095,bin2,cost,200
p05095,bin2,cap,2000
p05095,bin3,cost,2000
p05095,bin3,cap,20000
p05099,bin1,cost,65
p05099,bin1,cap,1000
p05099,bin2,cost,200
p05099,bin2,cap,2000
p05099,bin3,cost,2000
p05099,bin3,cap,20000
p05103,bin1,cost,65
p05103,bin1,cap,1000
p05103,bin2,cost,200
p05103,bin2,cap,2000
p05103,bin3,cost,2000
p05103,bin3,cap,20000
p05105,bin1,cost,65
p05105,bin1,cap,1000
p05105,bin2,cost,200
p05105,bin2,cap,2000
p05105,bin3,cost,2000
p05105,bin3,cap,20000
p05107,bin1,cost,65
p05107,bin1,cap,1000
p05107,bin2,cost,200
p05107,bin2,cap,2000
p05107,bin3,cost,2000
p05107,bin3,cap,20000
p05111,bin1,cost,65
p05111,bin1,cap,1000
p05111,bin2,cost,200
p05111,bin2,cap,2000
p05111,bin3,cost,2000
p05111,bin3,cap,20000
p05115,bin1,cost,65
p05115,bin1,cap,1000
p05115,bin2,cost,200
p05115,bin2,cap,2000
p05115,bin3,cost,2000
p05115,bin3,cap,20000
p05117,bin1,cost,65
p05117,bin1,cap,1000
p05117,bin2,cost,200
p05117,bin2,cap,2000
p05117,bin3,cost,2000
p05117,bin3,cap,20000
p05119,bin1,cost,65
p05119,bin1,cap,1000
p05119,bin2,cost,200
p05119,bin2,cap,2000
p05119,bin3,cost,2000
p05119,bin3,cap,20000
p05121,bin1,cost,65
p05121,bin1,cap,1000
p05121,bin2,cost,200
p05121,bin2,cap,2000
p05121,bin3,cost,2000
p05121,bin3,cap,20000
p05123,bin1,cost,65
p05123,bin1,cap,1000
p05123,bin2,cost,200
p05123,bin2,cap,2000
p05123,bin3,cost,2000
p05123,bin3,cap,20000
p05125,bin1,cost,65
p05125,bin1,cap,1000
p05125,bin2,cost,200
p05125,bin2,cap,2000
p05125,bin3,cost,2000
p05125,bin3,cap,20000
p05133,bin1,cost,65
p05133,bin1,cap,1000
p05133,bin2,cost,200
p05133,bin2,cap,2000
p05133,bin3,cost,2000
p05133,bin3,cap,20000
p05135,bin1,cost,65
p05135,bin1,cap,1000
p05135,bin2,cost,200
p05135,bin2,cap,2000
p05135,bin3,cost,2000
p05135,bin3,cap,20000
p05137,bin1,cost,65
p05137,bin1,cap,1000
p05137,bin2,cost,200
p05137,bin2,cap,2000
p05137,bin3,cost,2000
p05137,bin3,cap,20000
p05139,bin1,cost,65
p05139,bin1,cap,1000
p05139,bin2,cost,200
p05139,bin2,cap,2000
p05139,bin3,cost,2000
p05139,bin3,cap,20000
p05145,bin1,cost,65
p05145,bin1,cap,1000
p05145,bin2,cost,200
p05145,bin2,cap,2000
p05145,bin3,cost,2000
p05145,bin3,cap,20000
p05147,bin1,cost,65
p05147,bin1,cap,1000
p05147,bin2,cost,200
p05147,bin2,cap,2000
p05147,bin3,cost,2000
p05147,bin3,cap,20000
p05149,bin1,cost,65
p05149,bin1,cap,1000
p05149,bin2,cost,200
p05149,bin2,cap,2000
p05149,bin3,cost,2000
p05149,bin3,cap,20000
p22027,bin1,cost,65
p22027,bin1,cap,1000
p22027,bin2,cost,200
p22027,bin2,cap,2000
p22027,bin3,cost,2000
p22027,bin3,cap,20000
p22035,bin1,cost,65
p22035,bin1,cap,1000
p22035,bin2,cost,200
p22035,bin2,cap,2000
p22035,bin3,cost,2000
p22035,bin3,cap,20000
p22041,bin1,cost,65
