*r,rtscbin,sc_cat,value
p47159,bin1,cap,1000
p47159,bin2,cost,200
p47159,bin2,cap,2000
p47159,bin3,cost,2000
p47159,bin3,cap,20000
p47161,bin1,cost,65
p47161,bin1,cap,1000
p47161,bin2,cost,200
p47161,bin2,cap,2000
p47161,bin3,cost,2000
p47161,bin3,cap,20000
p47163,bin1,cost,65
p47163,bin1,cap,1000
p47163,bin2,cost,200
p47163,bin2,cap,2000
p47163,bin3,cost,2000
p47163,bin3,cap,20000
p47165,bin1,cost,65
p47165,bin1,cap,1000
p47165,bin2,cost,200
p47165,bin2,cap,2000
p47165,bin3,cost,2000
p47165,bin3,cap,20000
p47167,bin1,cost,65
p47167,bin1,cap,1000
p47167,bin2,cost,200
p47167,bin2,cap,2000
p47167,bin3,cost,2000
p47167,bin3,cap,20000
p47169,bin1,cost,65
p47169,bin1,cap,1000
p47169,bin2,cost,200
p47169,bin2,cap,2000
p47169,bin3,cost,2000
p47169,bin3,cap,20000
p47171,bin1,cost,65
p47171,bin1,cap,1000
p47171,bin2,cost,200
p47171,bin2,cap,2000
p47171,bin3,cost,2000
p47171,bin3,cap,20000
p47173,bin1,cost,65
p47173,bin1,cap,1000
p47173,bin2,cost,200
p47173,bin2,cap,2000
p47173,bin3,cost,2000
p47173,bin3,cap,20000
p47175,bin1,cost,65
p47175,bin1,cap,1000
p47175,bin2,cost,200
p47175,bin2,cap,2000
p47175,bin3,cost,2000
p47175,bin3,cap,20000
p47177,bin1,cost,65
p47177,bin1,cap,1000
p47177,bin2,cost,200
p47177,bin2,cap,2000
p47177,bin3,cost,2000
p47177,bin3,cap,20000
p47179,bin1,cost,65
p47179,bin1,cap,1000
p47179,bin2,cost,200
p47179,bin2,cap,2000
p47179,bin3,cost,2000
p47179,bin3,cap,20000
p47181,bin1,cost,65
p47181,bin1,cap,1000
p47181,bin2,cost,200
p47181,bin2,cap,2000
p47181,bin3,cost,2000
p47181,bin3,cap,20000
p47183,bin1,cost,65
p47183,bin1,cap,1000
p47183,bin2,cost,200
p47183,bin2,cap,2000
p47183,bin3,cost,2000
p47183,bin3,cap,20000
p47185,bin1,cost,65
p47185,bin1,cap,1000
p47185,bin2,cost,200
p47185,bin2,cap,2000
p47185,bin3,cost,2000
p47185,bin3,cap,20000
p47187,bin1,cost,65
p47187,bin1,cap,1000
p47187,bin2,cost,200
p47187,bin2,cap,2000
p47187,bin3,cost,2000
p47187,bin3,cap,20000
p47189,bin1,cost,65
p47189,bin1,cap,1000
p47189,bin2,cost,200
p47189,bin2,cap,2000
p47189,bin3,cost,2000
p47189,bin3,cap,20000
p51001,bin1,cost,65
p51001,bin1,cap,1000
p51001,bin2,cost,200
p51001,bin2,cap,2000
p51001,bin3,cost,2000
p51001,bin3,cap,20000
p51003,bin1,cost,65
p51003,bin1,cap,1000
p51003,bin2,cost,200
p51003,bin2,cap,2000
p51003,bin3,cost,2000
p51003,bin3,cap,20000
p51005,bin1,cost,65
p51005,bin1,cap,1000
p51005,bin2,cost,200
p51005,bin2,cap,2000
p51005,bin3,cost,2000
p51005,bin3,cap,20000
p51007,bin1,cost,65
p51007,bin1,cap,1000
p51007,bin2,cost,200
p51007,bin2,cap,2000
p51007,bin3,cost,2000
p51007,bin3,cap,20000
p51009,bin1,cost,65
p51009,bin1,cap,1000
p51009,bin2,cost,200
p51009,bin2,cap,2000
p51009,bin3,cost,2000
p51009,bin3,cap,20000
p51011,bin1,cost,65
p51011,bin1,cap,1000
p51011,bin2,cost,200
p51011,bin2,cap,2000
p51011,bin3,cost,2000
p51011,bin3,cap,20000
p51013,bin1,cost,65
p51013,bin1,cap,1000
p51013,bin2,cost,200
p51013,bin2,cap,2000
p51013,bin3,cost,2000
p51013,bin3,cap,20000
p51015,bin1,cost,65
p51015,bin1,cap,1000
p51015,bin2,cost,200
p51015,bin2,cap,2000
p51015,bin3,cost,2000
p51015,bin3,cap,20000
p51017,bin1,cost,65
p51017,bin1,cap,1000
p51017,bin2,cost,200
p51017,bin2,cap,2000
p51017,bin3,cost,2000
p51017,bin3,cap,20000
p51019,bin1,cost,65
p51019,bin1,cap,1000
p51019,bin2,cost,200
p51019,bin2,cap,2000
p51019,bin3,cost,2000
p51019,bin3,cap,20000
p51021,bin1,cost,65
p51021,bin1,cap,1000
p51021,bin2,cost,200
p51021,bin2,cap,2000
p51021,bin3,cost,2000
p51021,bin3,cap,20000
p51023,bin1,cost,65
p51023,bin1,cap,1000
p51023,bin2,cost,200
p51023,bin2,cap,2000
p51023,bin3,cost,2000
p51023,bin3,cap,20000
p51025,bin1,cost,65
p51025,bin1,cap,1000
p51025,bin2,cost,200
p51025,bin2,cap,2000
p51025,bin3,cost,2000
p51025,bin3,cap,20000
p51027,bin1,cost,65
p51027,bin1,cap,1000
p51027,bin2,cost,200
p51027,bin2,cap,2000
p51027,bin3,cost,2000
p51027,bin3,cap,20000
p51029,bin1,cost,65
p51029,bin1,cap,1000
p51029,bin2,cost,200
p51029,bin2,cap,2000
p51029,bin3,cost,2000
p51029,bin3,cap,20000
p51031,bin1,cost,65
p51031,bin1,cap,1000
p51031,bin2,cost,200
p51031,bin2,cap,2000
p51031,bin3,cost,2000
p51031,bin3,cap,20000
p51033,bin1,cost,65
p51033,bin1,cap,1000
p51033,bin2,cost,200
p51033,bin2,cap,2000
p51033,bin3,cost,2000
p51033,bin3,cap,20000
p51035,bin1,cost,65
p51035,bin1,cap,1000
p51035,bin2,cost,200
p51035,bin2,cap,2000
p51035,bin3,cost,2000
p51035,bin3,cap,20000
p51036,bin1,cost,65
p51036,bin1,cap,1000
p51036,bin2,cost,200
p51036,bin2,cap,2000
p51036,bin3,cost,2000
p51036,bin3,cap,20000
p51037,bin1,cost,65
p51037,bin1,cap,1000
p51037,bin2,cost,200
p51037,bin2,cap,2000
p51037,bin3,cost,2000
p51037,bin3,cap,20000
p51041,bin1,cost,65
p51041,bin1,cap,1000
p51041,bin2,cost,200
p51041,bin2,cap,2000
p51041,bin3,cost,2000
p51041,bin3,cap,20000
p51043,bin1,cost,65
p51043,bin1,cap,1000
p51043,bin2,cost,200
p51043,bin2,cap,2000
p51043,bin3,cost,2000
p51043,bin3,cap,20000
p51045,bin1,cost,65
p51045,bin1,cap,1000
p51045,bin2,cost,200
p51045,bin2,cap,2000
p51045,bin3,cost,2000
p51045,bin3,cap,20000
p51047,bin1,cost,65
p51047,bin1,cap,1000
p51047,bin2,cost,200
p51047,bin2,cap,2000
p51047,bin3,cost,2000
p51047,bin3,cap,20000
p51049,bin1,cost,65
p51049,bin1,cap,1000
p51049,bin2,cost,200
p51049,bin2,cap,2000
p51049,bin3,cost,2000
p51049,bin3,cap,20000
p51051,bin1,cost,65
p51051,bin1,cap,1000
p51051,bin2,cost,200
p51051,bin2,cap,2000
p51051,bin3,cost,2000
p51051,bin3,cap,20000
p51053,bin1,cost,65
p51053,bin1,cap,1000
p51053,bin2,cost,200
p51053,bin2,cap,2000
p51053,bin3,cost,2000
p51053,bin3,cap,20000
p51057,bin1,cost,65
p51057,bin1,cap,1000
p51057,bin2,cost,200
p51057,bin2,cap,2000
p51057,bin3,cost,2000
p51057,bin3,cap,20000
p51059,bin1,cost,65
p51059,bin1,cap,1000
p51059,bin2,cost,200
p51059,bin2,cap,2000
p51059,bin3,cost,2000
p51059,bin3,cap,20000
p51061,bin1,cost,65
p51061,bin1,cap,1000
p51061,bin2,cost,200
p51061,bin2,cap,2000
p51061,bin3,cost,2000
p51061,bin3,cap,20000
p51063,bin1,cost,65
p51063,bin1,cap,1000
p51063,bin2,cost,200
p51063,bin2,cap,2000
p51063,bin3,cost,2000
p51063,bin3,cap,20000
p51065,bin1,cost,65
p51065,bin1,cap,1000
p51065,bin2,cost,200
p51065,bin2,cap,2000
p51065,bin3,cost,2000
p51065,bin3,cap,20000
p51067,bin1,cost,65
p51067,bin1,cap,1000
p51067,bin2,cost,200
p51067,bin2,cap,2000
p51067,bin3,cost,2000
p51067,bin3,cap,20000
p51069,bin1,cost,65
p51069,bin1,cap,1000
p51069,bin2,cost,200
p51069,bin2,cap,2000
p51069,bin3,cost,2000
p51069,bin3,cap,20000
p51071,bin1,cost,65
p51071,bin1,cap,1000
p51071,bin2,cost,200
p51071,bin2,cap,2000
p51071,bin3,cost,2000
p51071,bin3,cap,20000
p51073,bin1,cost,65
p51073,bin1,cap,1000
p51073,bin2,cost,200
p51073,bin2,cap,2000
p51073,bin3,cost,2000
p51073,bin3,cap,20000
p51075,bin1,cost,65
p51075,bin1,cap,1000
p51075,bin2,cost,200
p51075,bin2,cap,2000
p51075,bin3,cost,2000
p51075,bin3,cap,20000
p51077,bin1,cost,65
p51077,bin1,cap,1000
p51077,bin2,cost,200
p51077,bin2,cap,2000
p51077,bin3,cost,2000
p51077,bin3,cap,20000
p51079,bin1,cost,65
p51079,bin1,cap,1000
p51079,bin2,cost,200
p51079,bin2,cap,2000
p51079,bin3,cost,2000
p51079,bin3,cap,20000
p51081,bin1,cost,65
p51081,bin1,cap,1000
p51081,bin2,cost,200
p51081,bin2,cap,2000
p51081,bin3,cost,2000
p51081,bin3,cap,20000
p51083,bin1,cost,65
p51083,bin1,cap,1000
p51083,bin2,cost,200
p51083,bin2,cap,2000
p51083,bin3,cost,2000
p51083,bin3,cap,20000
p51085,bin1,cost,65
p51085,bin1,cap,1000
p51085,bin2,cost,200
p51085,bin2,cap,2000
p51085,bin3,cost,2000
p51085,bin3,cap,20000
p51087,bin1,cost,65
p51087,bin1,cap,1000
p51087,bin2,cost,200
p51087,bin2,cap,2000
p51087,bin3,cost,2000
p51087,bin3,cap,20000
p51089,bin1,cost,65
p51089,bin1,cap,1000
p51089,bin2,cost,200
p51089,bin2,cap,2000
p51089,bin3,cost,2000
p51089,bin3,cap,20000
p51091,bin1,cost,65
p51091,bin1,cap,1000
p51091,bin2,cost,200
p51091,bin2,cap,2000
p51091,bin3,cost,2000
p51091,bin3,cap,20000
p51093,bin1,cost,65
p51093,bin1,cap,1000
p51093,bin2,cost,200
p51093,bin2,cap,2000
p51093,bin3,cost,2000
p51093,bin3,cap,20000
p51095,bin1,cost,65
p51095,bin1,cap,1000
p51095,bin2,cost,200
p51095,bin2,cap,2000
p51095,bin3,cost,2000
p51095,bin3,cap,20000
p51097,bin1,cost,65
p51097,bin1,cap,1000
p51097,bin2,cost,200
p51097,bin2,cap,2000
p51097,bin3,cost,2000
p51097,bin3,cap,20000
p51099,bin1,cost,65
p51099,bin1,cap,1000
p51099,bin2,cost,200
p51099,bin2,cap,2000
p51099,bin3,cost,2000
p51099,bin3,cap,20000
p51101,bin1,cost,65
p51101,bin1,cap,1000
p51101,bin2,cost,200
p51101,bin2,cap,2000
p51101,bin3,cost,2000
p51101,bin3,cap,20000
p51103,bin1,cost,65
p51103,bin1,cap,1000
p51103,bin2,cost,200
p51103,bin2,cap,2000
p51103,bin3,cost,2000
p51103,bin3,cap,20000
p51105,bin1,cost,65
p51105,bin1,cap,1000
p51105,bin2,cost,200
p51105,bin2,cap,2000
p51105,bin3,cost,2000
p51105,bin3,cap,20000
p51107,bin1,cost,65
p51107,bin1,cap,1000
p51107,bin2,cost,200
p51107,bin2,cap,2000
p51107,bin3,cost,2000
p51107,bin3,cap,20000
p51109,bin1,cost,65
p51109,bin1,cap,1000
p51109,bin2,cost,200
p51109,bin2,cap,2000
p51109,bin3,cost,2000
p51109,bin3,cap,20000
p51111,bin1,cost,65
p51111,bin1,cap,1000
p51111,bin2,cost,200
p51111,bin2,cap,2000
p51111,bin3,cost,2000
p51111,bin3,cap,20000
p51113,bin1,cost,65
p51113,bin1,cap,1000
p51113,bin2,cost,200
p51113,bin2,cap,2000
p51113,bin3,cost,2000
p51113,bin3,cap,20000
p51115,bin1,cost,65
p51115,bin1,cap,1000
p51115,bin2,cost,200
p51115,bin2,cap,2000
p51115,bin3,cost,2000
p51115,bin3,cap,20000
p51117,bin1,cost,65
p51117,bin1,cap,1000
p51117,bin2,cost,200
p51117,bin2,cap,2000
p51117,bin3,cost,2000
p51117,bin3,cap,20000
p51119,bin1,cost,65
p51119,bin1,cap,1000
p51119,bin2,cost,200
p51119,bin2,cap,2000
p51119,bin3,cost,2000
p51119,bin3,cap,20000
p51121,bin1,cost,65
p51121,bin1,cap,1000
p51121,bin2,cost,200
p51121,bin2,cap,2000
p51121,bin3,cost,2000
p51121,bin3,cap,20000
p51125,bin1,cost,65
p51125,bin1,cap,1000
p51125,bin2,cost,200
p51125,bin2,cap,2000
p51125,bin3,cost,2000
p51125,bin3,cap,20000
p51127,bin1,cost,65
p51127,bin1,cap,1000
p51127,bin2,cost,200
p51127,bin2,cap,2000
p51127,bin3,cost,2000
p51127,bin3,cap,20000
p51131,bin1,cost,65
p51131,bin1,cap,1000
p51131,bin2,cost,200
p51131,bin2,cap,2000
p51131,bin3,cost,2000
p51131,bin3,cap,20000
p51133,bin1,cost,65
p51133,bin1,cap,1000
p51133,bin2,cost,200
p51133,bin2,cap,2000
p51133,bin3,cost,2000
p51133,bin3,cap,20000
p51135,bin1,cost,65
p51135,bin1,cap,1000
p51135,bin2,cost,200
p51135,bin2,cap,2000
p51135,bin3,cost,2000
p51135,bin3,cap,20000
p51137,bin1,cost,65
p51137,bin1,cap,1000
p51137,bin2,cost,200
p51137,bin2,cap,2000
p51137,bin3,cost,2000
p51137,bin3,cap,20000
p51139,bin1,cost,65
p51139,bin1,cap,1000
p51139,bin2,cost,200
p51139,bin2,cap,2000
p51139,bin3,cost,2000
p51139,bin3,cap,20000
p51141,bin1,cost,65
p51141,bin1,cap,1000
p51141,bin2,cost,200
p51141,bin2,cap,2000
p51141,bin3,cost,2000
p51141,bin3,cap,20000
p51143,bin1,cost,65
p51143,bin1,cap,1000
p51143,bin2,cost,200
p51143,bin2,cap,2000
p51143,bin3,cost,2000
p51143,bin3,cap,20000
p51145,bin1,cost,65
p51145,bin1,cap,1000
p51145,bin2,cost,200
p51145,bin2,cap,2000
p51145,bin3,cost,2000
p51145,bin3,cap,20000
p51147,bin1,cost,65
p51147,bin1,cap,1000
p51147,bin2,cost,200
p51147,bin2,cap,2000
p51147,bin3,cost,2000
p51147,bin3,cap,20000
p51149,bin1,cost,65
p51149,bin1,cap,1000
p51149,bin2,cost,200
p51149,bin2,cap,2000
p51149,bin3,cost,2000
p51149,bin3,cap,20000
p51153,bin1,cost,65
p51153,bin1,cap,1000
p51153,bin2,cost,200
p51153,bin2,cap,2000
p51153,bin3,cost,2000
p51153,bin3,cap,20000
p51155,bin1,cost,65
p51155,bin1,cap,1000
p51155,bin2,cost,200
p51155,bin2,cap,2000
p51155,bin3,cost,2000
p51155,bin3,cap,20000
p51157,bin1,cost,65
p51157,bin1,cap,1000
p51157,bin2,cost,200
p51157,bin2,cap,2000
p51157,bin3,cost,2000
p51157,bin3,cap,20000
p51159,bin1,cost,65
p51159,bin1,cap,1000
p51159,bin2,cost,200
p51159,bin2,cap,2000
p51159,bin3,cost,2000
p51159,bin3,cap,20000
p51161,bin1,cost,65
p51161,bin1,cap,1000
p51161,bin2,cost,200
p51161,bin2,cap,2000
p51161,bin3,cost,2000
p51161,bin3,cap,20000
p51163,bin1,cost,65
p51163,bin1,cap,1000
p51163,bin2,cost,200
p51163,bin2,cap,2000
p51163,bin3,cost,2000
p51163,bin3,cap,20000
p51165,bin1,cost,65
p51165,bin1,cap,1000
p51165,bin2,cost,200
p51165,bin2,cap,2000
p51165,bin3,cost,2000
p51165,bin3,cap,20000
p51167,bin1,cost,65
p51167,bin1,cap,1000
p51167,bin2,cost,200
p51167,bin2,cap,2000
p51167,bin3,cost,2000
p51167,bin3,cap,20000
p51169,bin1,cost,65
p51169,bin1,cap,1000
p51169,bin2,cost,200
p51169,bin2,cap,2000
p51169,bin3,cost,2000
p51169,bin3,cap,20000
p51171,bin1,cost,65
p51171,bin1,cap,1000
p51171,bin2,cost,200
p51171,bin2,cap,2000
p51171,bin3,cost,2000
p51171,bin3,cap,20000
p51173,bin1,cost,65
p51173,bin1,cap,1000
p51173,bin2,cost,200
p51173,bin2,cap,2000
p51173,bin3,cost,2000
p51173,bin3,cap,20000
p51175,bin1,cost,65
p51175,bin1,cap,1000
p51175,bin2,cost,200
p51175,bin2,cap,2000
p51175,bin3,cost,2000
p51175,bin3,cap,20000
p51177,bin1,cost,65
p51177,bin1,cap,1000
p51177,bin2,cost,200
p51177,bin2,cap,2000
p51177,bin3,cost,2000
p51177,bin3,cap,20000
p51179,bin1,cost,65
p51179,bin1,cap,1000
p51179,bin2,cost,200
p51179,bin2,cap,2000
p51179,bin3,cost,2000
p51179,bin3,cap,20000
p51181,bin1,cost,65
p51181,bin1,cap,1000
p51181,bin2,cost,200
p51181,bin2,cap,2000
p51181,bin3,cost,2000
p51181,bin3,cap,20000
p51183,bin1,cost,65
p51183,bin1,cap,1000
p51183,bin2,cost,200
p51183,bin2,cap,2000
p51183,bin3,cost,2000
p51183,bin3,cap,20000
p51185,bin1,cost,65
p51185,bin1,cap,1000
p51185,bin2,cost,200
p51185,bin2,cap,2000
p51185,bin3,cost,2000
p51185,bin3,cap,20000
p51187,bin1,cost,65
p51187,bin1,cap,1000
p51187,bin2,cost,200
p51187,bin2,cap,2000
p51187,bin3,cost,2000
p51187,bin3,cap,20000
p51191,bin1,cost,65
p51191,bin1,cap,1000
p51191,bin2,cost,200
p51191,bin2,cap,2000
p51191,bin3,cost,2000
p51191,bin3,cap,20000
p51193,bin1,cost,65
p51193,bin1,cap,1000
p51193,bin2,cost,200
p51193,bin2,cap,2000
p51193,bin3,cost,2000
p51193,bin3,cap,20000
p51195,bin1,cost,65
p51195,bin1,cap,1000
p51195,bin2,cost,200
p51195,bin2,cap,2000
p51195,bin3,cost,2000
p51195,bin3,cap,20000
p51197,bin1,cost,65
p51197,bin1,cap,1000
p51197,bin2,cost,200
p51197,bin2,cap,2000
p51197,bin3,cost,2000
p51197,bin3,cap,20000
p51199,bin1,cost,65
p51199,bin1,cap,1000
p51199,bin2,cost,200
p51199,bin2,cap,2000
p51199,bin3,cost,2000
p51199,bin3,cap,20000
p51510,bin1,cost,65
p51510,bin1,cap,1000
p51510,bin2,cost,200
p51510,bin2,cap,2000
p51510,bin3,cost,2000
p51510,bin3,cap,20000
p51520,bin1,cost,65
p51520,bin1,cap,1000
p51520,bin2,cost,200
p51520,bin2,cap,2000
p51520,bin3,cost,2000
p51520,bin3,cap,20000
p51530,bin1,cost,65
p51530,bin1,cap,1000
p51530,bin2,cost,200
p51530,bin2,cap,2000
p51530,bin3,cost,2000
p51530,bin3,cap,20000
p51540,bin1,cost,65
p51540,bin1,cap,1000
p51540,bin2,cost,200
p51540,bin2,cap,2000
p51540,bin3,cost,2000
p51540,bin3,cap,20000
p51550,bin1,cost,65
p51550,bin1,cap,1000
p51550,bin2,cost,200
p51550,bin2,cap,2000
p51550,bin3,cost,2000
p51550,bin3,cap,20000
p51570,bin1,cost,65
p51570,bin1,cap,1000
p51570,bin2,cost,200
p51570,bin2,cap,2000
p51570,bin3,cost,2000
p51570,bin3,cap,20000
p51580,bin1,cost,65
p51580,bin1,cap,1000
p51580,bin2,cost,200
p51580,bin2,cap,2000
p51580,bin3,cost,2000
p51580,bin3,cap,20000
p51590,bin1,cost,65
p51590,bin1,cap,1000
p51590,bin2,cost,200
p51590,bin2,cap,2000
p51590,bin3,cost,2000
p51590,bin3,cap,20000
p51595,bin1,cost,65
p51595,bin1,cap,1000
p51595,bin2,cost,200
p51595,bin2,cap,2000
p51595,bin3,cost,2000
p51595,bin3,cap,20000
p51600,bin1,cost,65
p51600,bin1,cap,1000
p51600,bin2,cost,200
p51600,bin2,cap,2000
p51600,bin3,cost,2000
p51600,bin3,cap,20000
p51610,bin1,cost,65
p51610,bin1,cap,1000
p51610,bin2,cost,200
p51610,bin2,cap,2000
p51610,bin3,cost,2000
p51610,bin3,cap,20000
p51620,bin1,cost,65
p51620,bin1,cap,1000
p51620,bin2,cost,200
p51620,bin2,cap,2000
p51620,bin3,cost,2000
p51620,bin3,cap,20000
p51630,bin1,cost,65
p51630,bin1,cap,1000
p51630,bin2,cost,200
p51630,bin2,cap,2000
p51630,bin3,cost,2000
p51630,bin3,cap,20000
p51640,bin1,cost,65
p51640,bin1,cap,1000
p51640,bin2,cost,200
p51640,bin2,cap,2000
p51640,bin3,cost,2000
p51640,bin3,cap,20000
p51650,bin1,cost,65
p51650,bin1,cap,1000
p51650,bin2,cost,200
p51650,bin2,cap,2000
p51650,bin3,cost,2000
p51650,bin3,cap,20000
p51660,bin1,cost,65
p51660,bin1,cap,1000
p51660,bin2,cost,200
p51660,bin2,cap,2000
p51660,bin3,cost,2000
p51660,bin3,cap,20000
p51670,bin1,cost,65
p51670,bin1,cap,1000
p51670,bin2,cost,200
p51670,bin2,cap,2000
p51670,bin3,cost,2000
p51670,bin3,cap,20000
p51678,bin1,cost,65
p51678,bin1,cap,1000
p51678,bin2,cost,200
p51678,bin2,cap,2000
p51678,bin3,cost,2000
p51678,bin3,cap,20000
p51680,bin1,cost,65
p51680,bin1,cap,1000
p51680,bin2,cost,200
p51680,bin2,cap,2000
p51680,bin3,cost,2000
p51680,bin3,cap,20000
p51683,bin1,cost,65
p51683,bin1,cap,1000
p51683,bin2,cost,200
p51683,bin2,cap,2000
p51683,bin3,cost,2000
p51683,bin3,cap,20000
p51685,bin1,cost,65
p51685,bin1,cap,1000
p51685,bin2,cost,200
p51685,bin2,cap,2000
p51685,bin3,cost,2000
p51685,bin3,cap,20000
p51690,bin1,cost,65
p51690,bin1,cap,1000
p51690,bin2,cost,200
p51690,bin2,cap,2000
p51690,bin3,cost,2000
p51690,bin3,cap,20000
p51700,bin1,cost,65
p51700,bin1,cap,1000
p51700,bin2,cost,200
p51700,bin2,cap,2000
p51700,bin3,cost,2000
p51700,bin3,cap,20000
p51710,bin1,cost,65
p51710,bin1,cap,1000
p51710,bin2,cost,200
p51710,bin2,cap,2000
p51710,bin3,cost,2000
p51710,bin3,cap,20000
p51720,bin1,cost,65
p51720,bin1,cap,1000
p51720,bin2,cost,200
p51720,bin2,cap,2000
p51720,bin3,cost,2000
p51720,bin3,cap,20000
p51730,bin1,cost,65
p51730,bin1,cap,1000
p51730,bin2,cost,200
p51730,bin2,cap,2000
p51730,bin3,cost,2000
p51730,bin3,cap,20000
p51735,bin1,cost,65
p51735,bin1,cap,1000
p51735,bin2,cost,200
p51735,bin2,cap,2000
p51735,bin3,cost,2000
p51735,bin3,cap,20000
p51740,bin1,cost,65
p51740,bin1,cap,1000
p51740,bin2,cost,200
p51740,bin2,cap,2000
p51740,bin3,cost,2000
p51740,bin3,cap,20000
p51750,bin1,cost,65
p51750,bin1,cap,1000
p51750,bin2,cost,200
p51750,bin2,cap,2000
p51750,bin3,cost,2000
p51750,bin3,cap,20000
p51760,bin1,cost,65
p51760,bin1,cap,1000
p51760,bin2,cost,200
p51760,bin2,cap,2000
p51760,bin3,cost,2000
p51760,bin3,cap,20000
p51770,bin1,cost,65
p51770,bin1,cap,1000
p51770,bin2,cost,200
p51770,bin2,cap,2000
p51770,bin3,cost,2000
p51770,bin3,cap,20000
p51775,bin1,cost,65
p51775,bin1,cap,1000
p51775,bin2,cost,200
p51775,bin2,cap,2000
p51775,bin3,cost,2000
p51775,bin3,cap,20000
p51790,bin1,cost,65
p51790,bin1,cap,1000
p51790,bin2,cost,200
p51790,bin2,cap,2000
p51790,bin3,cost,2000
p51790,bin3,cap,20000
p51800,bin1,cost,65
p51800,bin1,cap,1000
p51800,bin2,cost,200
p51800,bin2,cap,2000
p51800,bin3,cost,2000
p51800,bin3,cap,20000
p51810,bin1,cost,65
p51810,bin1,cap,1000
p51810,bin2,cost,200
p51810,bin2,cap,2000
p51810,bin3,cost,2000
p51810,bin3,cap,20000
p51820,bin1,cost,65
p51820,bin1,cap,1000
p51820,bin2,cost,200
p51820,bin2,cap,2000
p51820,bin3,cost,2000
p51820,bin3,cap,20000
p51830,bin1,cost,65
p51830,bin1,cap,1000
p51830,bin2,cost,200
p51830,bin2,cap,2000
p51830,bin3,cost,2000
p51830,bin3,cap,20000
p51840,bin1,cost,65
p51840,bin1,cap,1000
p51840,bin2,cost,200
p51840,bin2,cap,2000
p51840,bin3,cost,2000
p51840,bin3,cap,20000
p54001,bin1,cost,65
p54001,bin1,cap,1000
p54001,bin2,cost,200
p54001,bin2,cap,2000
p54001,bin3,cost,2000
p54001,bin3,cap,20000
p54003,bin1,cost,65
p54003,bin1,cap,1000
p54003,bin2,cost,200
p54003,bin2,cap,2000
p54003,bin3,cost,2000
p54003,bin3,cap,20000
p54005,bin1,cost,65
p54005,bin1,cap,1000
p54005,bin2,cost,200
p54005,bin2,cap,2000
p54005,bin3,cost,2000
p54005,bin3,cap,20000
p54007,bin1,cost,65
p54007,bin1,cap,1000
p54007,bin2,cost,200
p54007,bin2,cap,2000
p54007,bin3,cost,2000
p54007,bin3,cap,20000
p54009,bin1,cost,65
p54009,bin1,cap,1000
p54009,bin2,cost,200
p54009,bin2,cap,2000
p54009,bin3,cost,2000
p54009,bin3,cap,20000
p54011,bin1,cost,65
p54011,bin1,cap,1000
p54011,bin2,cost,200
p54011,bin2,cap,2000
p54011,bin3,cost,2000
p54011,bin3,cap,20000
p54013,bin1,cost,65
p54013,bin1,cap,1000
p54013,bin2,cost,200
p54013,bin2,cap,2000
p54013,bin3,cost,2000
p54013,bin3,cap,20000
p54015,bin1,cost,65
p54015,bin1,cap,1000
p54015,bin2,cost,200
p54015,bin2,cap,2000
p54015,bin3,cost,2000
p54015,bin3,cap,20000
p54017,bin1,cost,65
p54017,bin1,cap,1000
p54017,bin2,cost,200
p54017,bin2,cap,2000
p54017,bin3,cost,2000
p54017,bin3,cap,20000
p54019,bin1,cost,65
p54019,bin1,cap,1000
p54019,bin2,cost,200
p54019,bin2,cap,2000
p54019,bin3,cost,2000
p54019,bin3,cap,20000
p54021,bin1,cost,65
p54021,bin1,cap,1000
p54021,bin2,cost,200
p54021,bin2,cap,2000
p54021,bin3,cost,2000
p54021,bin3,cap,20000
p54023,bin1,cost,65
p54023,bin1,cap,1000
p54023,bin2,cost,200
p54023,bin2,cap,2000
p54023,bin3,cost,2000
p54023,bin3,cap,20000
p54025,bin1,cost,65
p54025,bin1,cap,1000
p54025,bin2,cost,200
p54025,bin2,cap,2000
p54025,bin3,cost,2000
p54025,bin3,cap,20000
p54027,bin1,cost,65
p54027,bin1,cap,1000
p54027,bin2,cost,200
p54027,bin2,cap,2000
p54027,bin3,cost,2000
p54027,bin3,cap,20000
p54029,bin1,cost,65
p54029,bin1,cap,1000
p54029,bin2,cost,200
p54029,bin2,cap,2000
p54029,bin3,cost,2000
p54029,bin3,cap,20000
p54031,bin1,cost,65
p54031,bin1,cap,1000
p54031,bin2,cost,200
p54031,bin2,cap,2000
p54031,bin3,cost,2000
p54031,bin3,cap,20000
p54033,bin1,cost,65
p54033,bin1,cap,1000
p54033,bin2,cost,200
p54033,bin2,cap,2000
p54033,bin3,cost,2000
p54033,bin3,cap,20000
p54035,bin1,cost,65
p54035,bin1,cap,1000
p54035,bin2,cost,200
p54035,bin2,cap,2000
p54035,bin3,cost,2000
p54035,bin3,cap,20000
p54037,bin1,cost,65
p54037,bin1,cap,1000
p54037,bin2,cost,200
p54037,bin2,cap,2000
p54037,bin3,cost,2000
p54037,bin3,cap,20000
p54039,bin1,cost,65
p54039,bin1,cap,1000
p54039,bin2,cost,200
p54039,bin2,cap,2000
p54039,bin3,cost,2000
p54039,bin3,cap,20000
p54041,bin1,cost,65
p54041,bin1,cap,1000
p54041,bin2,cost,200
p54041,bin2,cap,2000
p54041,bin3,cost,2000
p54041,bin3,cap,20000
p54043,bin1,cost,65
p54043,bin1,cap,1000
p54043,bin2,cost,200
p54043,bin2,cap,2000
